usuario,followers,friends,tweet,retweets
Bonchis15,1780,2728,1,0
tecno_CFIEVA,264,193,1,0
Mjesusserranoj,7887,3340,0,1
AdalidAldana,487,309,8,0
SinCorbataTVN,19133,283,0,1
Whipala_16,29,26,4,0
CEM_Toluca,744,426,1,0
pipamediaslarga,650,990,1,0
EIRSmx,274,1137,0,3
dfcspain,4113,2239,1,2
SaludCriticaMX,2044,2289,2,0
lancherosf,300,249,1,0
RosilenaLindoR,538,1098,1,0
SaraCognuck,1623,454,1,0
qfranco,2582,933,2,0
MiriamAlpizar1,3119,1037,1,1
educomunidades,41,86,1,0
anguebus,1681,4942,1,0
STP_Paraguay,27668,756,0,2
YContreras04,337,346,1,0
Hub_Yucatan,346,167,0,1
LopezIrune,131,91,1,0
sumorenoga,587,470,1,0
JairoRodrguezV1,6,91,2,0
robryder88,127,354,1,0
GiancarMx,790,709,1,0
mluisareyesr,3745,4966,1,0
LMartinMar,118,165,1,1
florprotocolo,3329,1809,1,0
OndaCeroMalaga,10857,661,0,1
InvernizziMario,4754,3824,1,0
BibCapRegion6,579,1171,0,2
EnactusMexico,1639,300,0,4
syntonize_,318,396,2,0
fenowin,241,1408,1,0
SEIASA_OFICIAL,1457,855,0,5
CEM_Neza1,1770,207,1,0
Ethic_,34761,1819,3,8
Mavi77,415,544,1,0
DenizaPD,792,1207,1,0
RobertoPSamper,28,105,2,0
Fisdemoros,29,57,1,0
DossierFgaldosL,123,774,1,0
zerotheplatform,42,195,2,1
MdM_Navarra,2737,951,1,0
ComosCarmen,187,391,2,0
mvillacist,7,42,4,1
UCAMCatedraRSC,450,279,10,12
cuba_gea,110,137,1,0
lorelrey,678,444,1,0
sigueaLiberdom,50,190,1,0
EFEverdeCOP,15825,6367,0,1
jorgedecodes,218,52,1,0
mrdeivid78,679,92,1,0
CeciliaWernik,3176,2769,1,0
elisamariasi,1237,1723,1,0
ONUHabitatMex,10446,760,0,1
hdezyerlen,18,284,1,0
waubas,251,3476,2,0
jaespejo,814,807,1,0
sandraxab,450,788,2,0
COTSATrabajoSoc,1259,1036,1,0
nuriaeco,41,155,1,0
mfernandezariza,954,125,1,0
CulturadelAgua7,172,1018,2,0
CEAes_,6758,489,2,0
ing_intriago,384,370,1,0
NicteLuna,206,111,0,1
osarmien_,631,262,2,0
ConsultorCanda1,4,17,1,0
anagonzdonostia,796,844,1,0
UNDPAccLabs,938,266,1,0
QuimTorrent,2007,1019,1,0
zoilicruz,514,186,1,0
CFATNVO,207,149,3,2
ampasantacruz,454,1150,3,0
Liliana71548895,32,157,1,0
DecimoTribunalS,313,1498,1,0
neptarovero,85,296,1,0
Anahisto,99,901,1,0
carmencampos_,424,216,1,0
Aresol_ER,1026,254,1,0
LauranceHF,1664,2382,2,0
HPHArgentina,2180,1778,1,0
CENFESAC,1071,2230,1,0
PAPenitenciario,525,520,2,0
EdithItzen,2010,3901,1,0
LauraElenaCC,1386,44,2,0
catedragoogle,782,599,0,1
saharien,1166,1148,1,0
tanuniversal,571,925,1,5
KotasekRafa,482,789,0,1
WorldVisionONG,20765,8123,1,0
ugtcomfeminista,82,249,1,0
ErikaCembranos,437,138,1,0
18rodpf,783,574,8,2
wringaval,208,314,1,0
alanbojanic,266,88,1,0
lespinoaldana,139,456,1,0
aguilarosa28,559,1176,1,0
CEM_NicRomero,262,89,1,0
alejandrastnaa,18,82,1,0
almaglezfig,224,718,1,0
Revista4gatos,1028,427,0,1
LaTiaLunatica,344,438,10,0
CamaraCIP,12385,1019,0,1
Francis_Cabezas,347,13,1,0
borissaez,356,663,1,1
VIAEmpresa_es,169,6,0,1
vgweiner,32,436,2,0
Belen_Viloria,4496,3268,0,1
soyvanessamx,119,705,1,0
LauraBunkker,103,669,1,0
BalibreaM,107,339,5,0
Raquel_Marti_,16200,1006,0,1
conectapersonas,998,3787,0,3
RonaldoLGBTIPTY,1745,4806,2,0
kcedano,1899,276,1,0
recircular_net,461,410,0,1
kiki_i22,92,430,1,0
mandiserveispv,457,473,0,1
_PoliticaSocial,148,81,1,0
satmeherkaur01,113,465,1,0
Suni_Sanchez,3802,3406,0,1
aabrahamssohn,1198,80,0,1
barvensoph,845,779,1,0
eoi,40816,1409,1,0
visibles_org,546,844,1,1
bosquesy_rios,23,43,2,0
caronena2794,56,540,1,0
FFMM_valencia,263,216,1,0
MirandaBorroto,19,54,1,0
EmbEspCuba,2487,374,3,0
luismueses,204,402,1,0
TrebolrsRuiz,8,438,1,0
soshumanidad,4597,1995,2,0
Tarcosrugbyclub,1488,531,1,0
GTA_INGENIERIA,433,176,1,0
JatnaelQuinG,206,614,2,0
malaga,145588,5562,0,1
ENAIRE,14014,392,0,3
adjaltamiranos,148,421,1,0
Diango90310904,260,1192,1,0
hugranuclv,1533,3129,1,0
RedLAporlaInve1,110,332,1,0
MaCristinaDelg2,139,40,2,0
AleFigArt,77,264,1,0
equaltimes,5190,1663,0,1
ecorina,1326,2987,1,1
RevForumAragon,885,1267,1,0
AAVVSanBasilio,571,913,1,0
REDAC_DDHH,3537,660,0,6
Juancamilopg,281,593,1,0
JoseEstayN,2881,4991,7,0
esquina07,35,282,1,0
Ayto_Montilla,2131,527,2,3
GinaGomez63,224,91,1,0
EFEverde,106648,3475,0,2
juanm_lopeza,2750,2792,3,0
Develography,689,4940,1,0
CedeusChile,5543,986,1,1
op_salomon,867,73,2,0
EcoGlobalORG,1273,1944,13,0
RedSapdu,610,1365,0,1
rebuildexpo,995,1456,0,1
fundacionintern,73,217,2,0
AmelieHabana86,1116,1217,9,0
LeoGutson,2106,995,2,0
Yuri_Cast,416,469,1,0
rumpelxtiltskin,12,142,1,0
cocoramazzi,1706,898,1,0
cijpurchena,170,142,1,0
miguelpascual76,525,355,1,0
varo_363,379,1139,1,0
javi_cubillas,1107,3471,5,0
RivaEnrique,755,1133,2,0
Veritasmartino,552,1233,11,0
LeniuskaL,70,212,3,0
dankerohe,192,1872,1,0
AlvarezAnamaris,2,27,1,0
escueladelagua1,546,2576,2,0
StratosSEIS,74,227,1,0
CVONGD,4521,2115,1,3
PriscoLeticia,12,19,1,0
redam_ecuador,619,97,2,0
jimmygbg,98,405,1,0
clusterticgal,5540,977,1,0
MayteOrtin,655,513,2,0
gomez_grandes,346,601,1,0
msoleto,4528,1962,1,0
mjfelixv,60,208,1,0
FIDEHonduras,537,528,1,0
aramisol,81,324,3,0
volunAtresmedia,275,84,1,0
ale_li007,563,710,0,1
comunideas_,472,787,0,4
AEF_fundaciones,4677,685,3,0
meritxell_batet,33732,1985,0,1
battleco2life,185,227,0,1
ma_vicente,638,577,1,0
conideintellig1,190,647,1,0
MariVP3,113,187,1,0
PacoLuisGRX,2978,1630,0,3
casavalledepie,70,521,0,2
jmoralesarnau,189,206,1,0
AlegraAlonso,4261,4013,3,0
preparafamilia,10940,2972,2,0
stefanie_garry,279,380,1,0
carlosjesuse10,209,145,4,1
MarketingActivo,1819,1649,0,7
yahh_11,627,1162,1,0
Espana_Peru,308,354,0,1
Marbeli64047431,40,58,1,0
reinbaute,136,2710,1,0
AragonAbierto,10106,6577,1,0
AMMDEMadrid,2748,3259,1,0
SubeleF,26,101,1,0
FAO_AgriFam,11298,1125,1,0
BahiaEmprende,1106,927,1,2
martinmvazquez,159,248,1,0
m3l3cck,542,1039,2,0
plutocero,13,258,5,0
liemilcem,1258,2417,1,0
luisglozano,1245,2462,1,0
BIOINTROPIC,1746,856,1,0
Chile_Cuenca,65,134,1,0
FuturEnviro,10256,4923,2,1
jorgegiorno,726,2021,2,0
amigaettsocial,26,40,2,0
grup20auditoria,715,406,2,0
ESE_CC,132,313,0,1
mariguara,206,316,1,0
SerchMeneley,275,1676,2,0
emparedesm,30,120,1,0
rafalserrano,166,832,1,0
CSICasturias,560,510,5,0
ceciestetos,5,28,1,0
MiguelAGtzH,25,153,1,0
GloderCarmen,530,197,3,0
IpfPortal,55,10,1,0
AlejandroM397,15,220,1,0
acg024,1158,1533,0,1
CIAL_CSIC_UAM,623,539,1,0
Funddateces,371,344,0,5
emprende_plus,302,312,1,0
garciaretegui,9240,8751,1,0
Mtgr_Uah,11,37,3,0
MarlonJimnez14,48,49,4,0
blherrador,54,65,2,0
econocimientoam,20,159,0,1
FPosadaC,30,114,0,1
ArbolAnz,76,469,1,0
_jose_enrique,122,789,1,0
imeliromeroc,12,97,1,0
RedAySSNavarra,622,393,0,2
Lorenzo_vt,1982,1641,1,0
JuanitaMosqued8,20,29,1,0
GuinaAllendes,60,170,1,0
asesor818,290,535,1,0
juntoseducacion,2911,652,1,0
SEO_BirdLife,85093,9961,1,1
sergio_H7,90,725,1,0
jesusilvarozas,338,1001,2,0
VickyLunaSalas,2033,1100,1,0
EgaleCoLab,4,18,1,0
UGT_Leon,1037,567,9,0
RykMarket,10,186,1,0
REDFEMP_TyP,2038,868,2,0
mikelortiz7,117,375,1,0
apuntozero,223,408,1,0
claudiavaca5,4184,539,1,0
dvsgranma,8,30,1,0
chaniguyot,16056,5929,1,0
carmelo_asb,922,513,1,0
ingablan,1636,2055,1,0
ElinaMajul,60,943,1,0
HMONICA30,719,906,1,0
EducampoMX,2253,1208,0,1
PC_JAL,16036,17640,1,0
economiadelagua,3305,1688,0,1
RocioIzabel,1538,305,1,0
TIC_CFIEVA,276,449,2,0
DanielitaHill,775,614,1,0
maguaral,402,832,4,1
AnaLopezFerriz,1653,1037,1,0
sectorceca,1314,150,0,1
al_proyecto,34,98,2,0
ElVirtuoso_,72,372,1,0
ObservatDDHH,357,181,0,1
CYolizv,4,84,1,0
redjovencaracas,25,53,0,1
EllasEnLinea,1247,729,1,0
pacolagraba,232,38,1,0
RLEducativo,373,316,1,0
guillermofm2003,104,187,1,0
COABurgos,3362,745,1,0
mauceballosp,909,2270,1,0
SingularSolving,98,187,1,0
EntreculturasSe,316,298,1,0
RobertoAviel1,2,76,1,0
2014saltamontes,160,406,1,0
Peldag,211,305,1,0
FJoseMarti,2915,2450,2,0
o_latierro,60,155,1,0
asantos_g,305,308,1,0
iwcconsultores,10,212,1,0
ampp69_perez,15,16,1,0
mj_gomezsuarez,5,24,1,0
CarmenLo35,1369,991,1,0
AngelicaYoma,10844,2816,1,0
nunez_yennis,366,857,1,0
miinmitxu,255,160,0,1
CarlosH30355912,470,918,1,0
ACS2YColleges,111,92,1,0
juvazrom,312,1206,1,0
RebolloAleja,41,184,1,0
capote_rene,64,121,4,0
UGT_Comunica,37791,10197,1,9
vivianamarlen13,95,95,1,0
alia_mundi,21,175,1,0
nathalie_valero,3006,4350,2,0
abgbelizon,72,89,1,0
EditaOla,2249,1462,2,1
DialogosHambre0,408,714,1,0
LeticiaFloresV7,27,82,2,0
doraceciliag,44,252,2,0
ser_veraz,67,92,1,0
ESFGALICIA,1822,499,1,0
NormAngelik,491,1094,1,0
SESEAPuebla,710,552,1,0
IPalemon,1194,2344,1,0
ingrid_maureira,160,244,1,0
BHybrid_es,332,1190,0,14
RosselingCampos,243,803,1,0
rosamigueld,297,1368,1,0
MEPyDRD,27171,2593,0,3
GloriaVzquez9,594,1136,1,0
GanarGanar,3674,882,1,0
ASCUN1,19304,1578,1,0
santiagopinzong,5486,2771,0,1
FipesOficial,1334,925,1,0
eazucas,175,225,1,0
ONUArgentina,27729,318,2,1
Eslips,4987,140,1,0
SincroTruck,16,158,0,2
Margieography,44,71,1,0
AEU_OliverioCDL,12116,166,1,0
ciudadesODS,419,495,8,3
Pastoralguasdua,78,484,1,0
LAB_Ecoinnova,1296,575,1,0
ricohspain,3344,939,0,1
MiguelGuillen1,1272,1067,1,0
maribelesparcia,222,1529,0,1
bernal_borges,148,662,1,0
PaoCordova970,375,385,1,0
SilviaPSalinas,291,1526,1,0
JenRock10,7,74,2,0
GlobalTaskforce,8633,1915,1,0
FantovaFernando,3540,185,0,1
Mauricio_x_O,696,2231,2,0
MarcoAnibal,12780,214,1,0
ammuneuroscien2,646,3195,1,0
CcesarG,295,882,1,0
Alexand64216517,977,493,1,0
diacapisi,106,424,2,0
luis_vano,1779,4375,3,0
novoa5,1308,2888,1,0
Auren_Spain,1152,332,0,2
fnewmarkum,831,2335,1,0
Ecocompartimos,134,136,1,0
mailenbritosC,150,531,1,0
ramirez_yg,439,688,1,0
fgarciam,2504,1277,2,0
flagstad_bog,13121,8064,1,0
amartinezc01,471,817,1,0
enriquegalardi,647,555,1,0
exYge,2019,1569,0,5
ayudaenaccion,36029,2353,1,4
giozacab,290,763,1,0
vozdelasocieda1,214,1136,0,1
xlopezgarcia,2975,3132,1,0
JohanaTablada,6222,3700,5,0
maylopez27,884,1055,0,1
jaustral,210,406,1,0
mcoma6,107,284,1,0
Joseamartin1963,225,265,0,2
frmat,20862,21202,1,0
NavarroRosvil,19,66,1,0
proysegcolombia,375,3625,1,0
Vmartinz71,323,507,2,0
SelvaMonte,241,690,1,0
Borja_Monreal,1276,1398,2,0
HermesDeCuba,4616,3961,1,0
micurroeslalech,7,16,1,0
UnicefChile,23362,368,0,1
rodriguezvane,1326,877,1,0
Citla85974050,2,33,1,0
UAGroVerde,677,252,1,1
COPARMEXVer,6114,2995,0,1
jovenmania,1651,178,0,1
Rodfermal,431,1151,1,0
Aldana_Susana,1517,2518,4,0
SEGIBdigital,34472,4040,0,11
Jorgedreyes,768,509,0,1
as_uco,1466,539,0,1
lbag0000,639,581,1,0
joalf2000,4,32,1,0
mariosvryoni,1324,71,1,0
escueladopcion,1069,383,1,0
getupandgoalsES,11,53,5,4
Freyjadana,162,977,1,0
xirife,513,1785,1,0
PastorinoJavier,219,50,0,1
badirvega,835,2350,0,1
OMEC_Oaxaca,957,2344,1,0
cartiga_global,1277,4506,6,7
PNUDUruguay,2591,1038,2,2
Ruperpob,331,681,1,0
mvertientes,75,188,1,0
FabioBertranou,1056,514,1,0
FortalecerER,535,1222,1,0
RazonFe,7653,2415,1,1
IkMaxence,112,453,1,0
vicky90001,1109,1839,3,0
pactoglobalARG,5081,2321,1,8
MiliarraMiriam,75,320,1,0
oficinaregante,780,611,1,0
BarutaEnMov,79,123,1,0
Javirayf1,407,623,2,0
UNRISD,32110,660,2,0
a_abadrosell,15,16,1,0
nafranke,169,186,1,0
UN_SDG,12076,1190,1,0
xdelucas,12433,857,2,0
nancyrovi18,20,52,4,0
amado_mamen,25,32,1,0
HildaRevilla,77,553,0,5
reduca_al,5913,826,2,2
ISFAndalucia,404,184,0,1
greeneventsbcn,231,638,0,2
CRsanLEscorial,57,19,1,0
Cla_SanCa,236,571,1,1
xbuendia2019,2243,3326,1,0
EDITORIALUS,2288,86,1,0
MatiasAPaiva,241,278,1,0
Edgard_eamm,699,2853,1,0
fund_adecco,10431,3191,1,0
69Lurdita,143,601,1,0
JuanBerjano,2443,2418,1,0
benjazelayaAC,1112,865,1,0
edithwritter,1291,2337,2,0
PlataformAgra,662,642,0,1
MSCenEspana,1711,973,0,1
PaduaFuentes,3022,3798,1,0
Carrion_T,954,1804,1,0
samiaviva,42,204,1,0
djjacomenorato,3274,4623,1,1
HMthhinojosa,26,162,1,0
rudopastor,3804,1150,2,0
saaid_maganda,347,1219,1,0
NatiZamuCala,339,2406,1,0
jorge_seo,1727,98,2,1
jesuscasique1,237692,452,1,0
daRosaGR,60,135,1,0
CRJ_Pinto,550,383,1,0
globaldit,1162,1341,0,1
ZyanyaGamezcua,495,28,1,0
efectodide,2391,3707,2,0
GipsySanz,844,645,1,0
JulianaMend0zaV,2508,2830,1,0
meluxapsi,43,413,1,0
CesarGamboaA,420,813,1,0
saveriovivas,85102,13884,1,0
markova_cj,2468,2361,3,4
Mariana_Verduga,825,1381,1,0
WenteManke,1202,1357,1,0
cordobari,1843,1026,1,0
colpolsocclm,2187,2431,1,0
a_publica,22223,5133,1,0
AcaipLasPalmas,174,157,1,0
georgearias,1072,929,1,0
CEOE_ES,21513,2419,0,2
lailarobledo_ur,2874,2699,1,0
mfranco_uah,1405,742,1,0
IberEnc,193,684,1,0
antarticanos,440,224,1,0
grupo_sifu,7393,5389,1,0
Hombresenmarcha,135,159,1,0
atienzajc,9039,2522,1,1
Fatyhem,172,937,1,0
BomberosFund,3078,1004,0,1
anunzueta,59,79,1,0
Barrene1,907,1520,1,0
Montserratte4,434,892,1,0
aguirre_manu,982,772,1,0
ugt_maz,142,170,1,0
ArgentinaUN,12288,775,2,5
BalibreaJose,2301,1004,1,0
MadridNetwork,9169,2012,0,6
sergioibanez,4985,720,1,0
SusyVF6,525,1811,1,0
emprendescl,2724,2040,1,0
GranadaReas,92,157,1,0
KarlaMen777,13,33,1,0
Rimisp,7171,4372,1,1
LauraHiAp,109,283,3,0
ferdicutu,109,70,0,1
pazpyma,303,662,3,5
mexicanyl,48,109,0,1
ConSustentables,247,281,5,0
acTBistas,1932,1265,0,1
RaquelTanarro,174,1117,1,0
nanarquitectura,4133,551,1,0
miguel_algaba,95,185,1,0
RSQuito,1695,1112,0,1
connygar,378,835,1,0
EnriquePlayan,988,107,3,0
IsmaelGuevaraI,206,495,1,0
abrelosojoscv,306,746,1,0
Yo_anaCarolina,146,614,1,0
astrinavarro,4294,3789,2,0
MateoCardona,903,1712,1,0
PastelitoGH,119,372,1,0
hernandez_rou,3,8,1,0
Los18org,649,180,0,1
juanitauagrm,29,3,0,1
ElMundoDeLester,1225,3370,1,0
gabinakhano,247,1127,1,0
mjpartera,5159,3746,1,0
AdvanFactories,2517,1572,1,0
cocinacircular,96,378,2,0
AccionsindUSO,2596,3449,1,0
RaulRemon,151,197,1,0
BiblioCEMMdP,1169,2099,1,0
Daniel_AG95,3050,905,1,0
Ps_Digitales,3845,3810,1,3
PacArce,164,337,1,0
Vates_SA,2149,2223,0,1
MissPeriquita,985,102,1,0
PellucchiVane,36,204,2,0
bmoraless,530,1183,1,0
juanmanfredi,6938,779,1,0
SGplaco,6598,1142,0,1
mfpatino,775,639,0,1
olmedo_jp,93,646,1,0
BottinoG,325,590,1,0
LabEspacioPMx,1289,436,0,1
FESChile,1329,528,2,0
nenasantana31,110,316,2,0
Asdrithmoore,38,98,1,0
Besideyou_bcn,491,829,1,0
LorenaOrdaz,2683,2369,5,0
emorist,4411,4396,1,0
maydimo,213,249,2,2
CarlosHectorGa8,41,204,0,1
diasporadas,45,82,0,4
NazlyRamirezC,1172,325,1,0
Luis_Piselli,646,2848,1,0
patriciaafdez,6553,6304,1,0
JonathanPleitez,311,1359,0,2
CentraRSE,1821,337,0,2
ecuacion2010,1403,1389,1,0
annaprzrod,353,162,1,0
yk_estrada,323,328,2,0
a_plumed,217,255,1,0
ATCO_Mexico,167,459,1,1
intersocial_es,1229,1051,1,0
lobueno_escrito,301,406,1,0
ALEC18762338,3600,5001,1,0
MagaliDiazAgui1,170,171,1,0
ivanaclovera,741,343,1,0
forokoop,1272,375,0,2
jesusdarin,3306,3352,1,0
PoleaAC,782,454,1,0
mriost,14442,2405,4,0
dalita0516,255,194,1,0
laurabeltran25,878,1889,1,0
MarcosRdguz,907,1096,1,0
ChesareSIG,187,681,2,0
OVTierras,1115,1545,0,1
IsabelMOliver,2606,238,1,0
dzabalaba_,911,1030,3,1
macesqui,690,1485,1,1
estacio_marina,2898,1016,1,0
oscarlopeztwit,22428,1379,1,3
SergioMontoyaCh,1209,2179,1,0
ferreyrawalter6,2595,5000,1,0
ConxemarOficial,1826,413,0,1
machivallarino,1670,1400,1,0
pulitaroxxx,813,695,1,0
ChuoTorrealba,1064293,7283,2,0
neydimexico,808,1197,0,1
graceiq72,45,190,1,0
osgrajeda,50,188,1,0
YohannaUseda,49,74,1,0
marsernac,2098,899,1,0
IziRojas,1166,952,5,0
EvandroVett,1111,1317,1,0
JoseSEIASA,179,497,2,0
ClusterVivienda,1000,2355,1,1
maria_freiria,4296,4119,1,0
borgia,41,184,2,0
Sumarse,5284,452,2,7
pitchableblog,258,111,1,0
JosepQuitet,356,290,1,0
GuiPetruccelli,1645,553,1,0
Fracepo,1134,202,1,0
Maliciamc,81,137,0,1
MastrangeloA,3012,4878,0,3
angustiadiurna,313,174,1,0
xiofracseogles,2,49,1,0
eduardoluna1325,69,536,1,0
MarcoT_Arevalo,563,857,1,0
CruzRojaMurcia,6029,1488,1,0
gimni_25,458,388,1,0
luciaruggiero,814,759,1,0
PilarGarcesG,161,1457,1,0
EmritaTorresDo1,4,1,1,0
Pardoe_AI,12208,5892,1,0
CrisdeSierra,256,481,2,0
GavilanYixi,66,122,1,0
Lasrtadiaz,331,321,1,0
crecverde,1783,956,0,1
EmbEspMalabo,1093,308,2,0
LdLuisa,1233,1299,1,0
mariuxirobles,174,840,1,0
Excelencia_Comp,293,295,1,0
alexarealmadrid,1140,2638,1,0
cristinareym,654,693,1,0
YaimaRo31570347,466,755,2,0
BiologiaUVXal,462,547,1,0
AmericaSolCol,2652,1586,0,3
vjhangimal,519,978,2,0
padrerodo,778,1983,1,0
fesmcpontevedra,375,303,9,0
DoraVivanco,659,1731,1,0
marin62_mmarin,55,121,1,0
samuelescritor,13710,990,1,0
esperan69641533,391,565,1,0
claudivcg,50,176,2,0
TurismoResp,4838,1134,1,0
BelenMarron,1238,1849,1,0
AlejandroJCalvo,1169,1473,1,0
ammymartinez14,27,33,1,0
golgimx,72,107,0,1
virgicar2901,117,267,1,0
Gabriel_Venegas,224,1132,2,0
tinamonge,5219,3252,0,1
RSEOnline,11895,5760,1,2
MontsePVNFSFE,23,35,1,0
Adrianls78,816,1138,1,0
vecinosmalaga,1880,592,1,0
jjbamo,3066,2329,1,2
valkiriaonline,2244,1130,1,0
PatriziadeS,540,579,1,0
KattiOsorio,685,1226,2,0
67keegan,148,243,0,1
JulietaMRabago,1773,873,1,0
YoSoyCONIMER,73,54,0,2
changeNOWsummit,2045,536,1,0
CMDMexico,1854,1594,0,5
valentingarciag,4316,955,1,0
pastorams,2064,1243,2,3
achiquinz,3399,3345,3,0
CLAD_Org,12643,2005,1,0
ClmInclusiva,550,1761,1,0
FacesUCPosgrado,56,18,2,1
actionlac,595,847,1,0
TaniaTorreblanc,391,451,1,0
ElisGimTec,326,550,3,0
FeSP_UGT,14899,1081,1,0
cenmag,58703,950,1,0
charada1957,1121,1450,1,0
PES_CoR,4199,3457,1,0
Roco41451221,1,24,1,0
MHelena_Perez,442,610,1,0
CiudadanaAmigo,1485,1324,1,0
Jss0592,53,305,1,0
christianfunk04,643,1045,8,0
EducoNI,583,910,4,0
MarcelaBacigalu,4576,615,3,2
PNUDHN,19942,849,1,7
valcrce,322,508,1,0
josemcar,88,219,3,0
am_ramosnieto,3465,2534,1,0
VirgilioPonce,855,482,8,0
BienestarESPOL,2504,194,2,0
MisraimM,1050,1523,1,0
eizuriet,657,901,1,0
ederjfc,415,187,1,0
grupotecmared,1897,12,1,0
malechi09,1535,950,2,1
Mariangelrs82,364,522,1,0
IAF_Aragon,2476,257,2,1
econ_circularec,246,343,2,0
LaloLandaxx17,16,108,1,0
GSpartako2,6,75,1,0
OtamendyVidal,35,210,1,0
carlosdurannet,259,582,1,0
TrinessSD,194,316,0,6
cogburdeos,557,107,1,0
I2ImpactSocial,120,384,0,2
MDiosR,225,176,0,2
TerapiaAudiovis,625,1586,0,1
SocialabMx,10468,6813,0,2
AteneoSRA,7553,3044,0,1
pecastano1,419,616,1,0
luigi_villegas,825,1273,1,0
UEenParaguay,4068,451,2,2
fcoronado20,425,1710,1,0
ABassolsUE,2049,417,0,2
RCANTUE,188,517,2,0
JUANP_DELEON,857,221,0,1
PantojaSPablo,643,433,1,0
accion2030,458,1908,5,0
guizadorivera,176,895,1,0
TERELOYO,47,149,1,0
kaiservs,431,1089,2,0
aleteovolvoreta,903,874,1,0
hcrffngo,1073,1901,3,0
admtvoscoles,684,830,1,0
barranquillaca2,40,31,1,0
mlolavazquez,123,74,1,0
angelhuelamo,1133,1915,2,0
Escuela2CoopV,428,193,1,0
TetraPak_es,2152,692,0,1
MireiaCMartnez,752,3115,1,0
marcelobondoni,716,2060,0,5
JimmyBenito1,137,986,2,0
marisabelmejia,12344,1913,1,0
alchorrera,268,176,1,0
CClavijoRomero,85,164,1,0
luisgeo06,454,494,1,0
BibONUMdp,147,132,1,0
ConsEspCaracas,17740,124,1,0
AnaZoritaViota,9,87,1,0
pomarquez,224,142,1,0
dellylien1,2316,1115,2,0
kyleana,2097,3165,1,0
jcmelgarj,313,514,1,0
MariaP_Gonzalez,109,313,1,0
omologic,529,1602,0,1
PatriciaMaPerez,140,886,1,0
LoloMino,8958,3180,1,0
Roversol,469,1218,0,2
emilipascual,842,737,1,0
NaomiCalleg,142,238,1,0
TheWJP_mx,3261,719,0,1
AECIDEGIPTO,98,309,1,7
besartefibra,326,254,1,0
doccarlosrd,538,527,1,0
sayareva,386,1122,1,0
HumanetRRHH,2242,487,1,0
rrosales1975,483,623,2,0
odrioz,257,1038,1,0
Facoan_,119,868,0,3
cande_lavina,53,119,1,0
FPSOMC,1154,470,0,3
IES1LIBERTAS,141,7,5,1
alcoleamolina,876,1517,1,0
fundacionGSR,6355,226,0,1
jorgearbar,437,936,0,1
FundacionETEA,1368,521,1,0
PamelaAlvasanto,182,176,0,1
GonzalezMallaM,26,88,1,0
FAO_Venezuela,6099,271,1,0
ConsEspMty,1195,236,1,0
GPSalmeron,5468,991,13,0
unirioja,24648,1922,0,2
scaballero2,135,303,3,0
gcooplibre,2910,611,1,0
JPverdugo,1066,547,1,0
CarolinaGodayol,246,150,1,0
COPECO_HONDURAS,190207,167,2,0
capatinov,3238,332,1,0
kaquino003,32,272,1,0
feleleon,1598,1084,1,0
AmaliaMadrigal7,342,1224,1,0
CriCastagnoli,487,626,1,0
SellinUruguay,798,288,0,2
AEPAFALCON,1939,1460,1,0
LaDivinaDiva,56579,4829,1,0
EtnograficaCL,1796,1855,0,7
Micaela77600234,4,4,1,0
GraduadosUCA,19049,20395,1,0
fisioterapoeta,322,318,1,0
Jesba10,16,68,2,0
yurisan8409,156,220,1,0
j_jorgehbm,896,1459,1,0
letrareverde,165,51,4,0
NotiUC,50553,358,2,0
deustoCitiesLab,398,1096,0,1
logan4105,1266,799,3,5
YoLeoMorazan,600,1043,1,0
GetEcKarla,322,961,1,0
ISMERCOSUR,2014,663,1,0
JenifferCC,3152,3715,1,0
CuentenConmigo1,7,49,1,0
taguatom,13,36,1,0
Kary_Arteaga,6321,2630,1,0
MEBCalidadevida,814,4249,1,0
EKiresepi,450,105,1,0
GabryEstrella,1187,1622,2,0
robbert_sa,207,316,1,0
OlgaMancilla4,125,128,0,1
womenrespectnow,114,860,3,0
_Vanee_______,202,453,1,0
JahaJapoli,864,460,1,0
PNUDChile,18207,1662,0,7
ruthama_gi,1261,1451,1,0
recercapau,2690,4453,3,0
andercaballero,591,354,1,0
LuismaUnzue,32,139,1,0
Redcolombianafa,158,199,1,0
Romain_Pro,1961,3289,1,0
136Dina,122,293,1,0
mariapf0807,178,258,1,0
laurafdezlord,201,207,1,0
maismoro,176,735,1,0
tornilloarqui,3370,2772,2,0
PeterKrasno,3742,80,1,0
rebemunozcortes,425,437,1,0
cybpaco,223,885,0,1
suezES,11376,412,0,1
TeeBrath,29,49,7,0
jcarlosgonz,3836,4271,2,2
marie0980,188,179,1,0
Spain_China,3285,876,0,1
MarotoReyes,8831,354,0,1
ONUDIColombia,1447,290,0,1
Ric_MoralesV,645,389,1,1
JuanCeriani,170,858,2,0
lasallesestao,995,357,0,1
SantosFelixfarr,968,4205,1,0
DataRepublica,28,29,11,0
nrodriguez7,2253,2743,1,0
CharlesTPowell,13396,6727,2,0
PNElAvila,5020,125,1,0
pablonavajo,2120,1409,1,0
Hebe_ComSocial,708,1752,1,0
ProximaCL,293,116,0,1
vinci37,263,718,2,0
CECYTEH_Zimapan,393,78,1,0
gaby_romero07,4267,5002,1,0
ACELCantabria,876,476,1,0
javiergarciamar,1387,192,0,1
JJBocarando,906,779,1,0
